ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1,LATITUDE,LONGITUDE
SEAT3666,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184891, 149.13504)",-35.184891,149.13504
SEAT4610,SEAT,PHILLIP,WORGAN STREET ROAD VERGE,"(-35.341904, 149.084676)",-35.341904,149.084676
SEAT3149,SEAT,WESTON,DILLON CLOSE PEDESTRIAN PARKLAND,"(-35.337635, 149.053652)",-35.337635,149.053652
SEAT2643,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321996, 149.136753)",-35.321996,149.136753
SEAT4046,SEAT,FORDE,BRUCE DITTMAR CENTRAL NEIGHBOURHOOD PARK,"(-35.175932, 149.145202)",-35.175932,149.145202
SEAT1272,SEAT,CITY,GLEBE PARK,"(-35.281845, 149.13509)",-35.281845,149.13509
SEAT4366,SEAT,AINSLIE,EDGAR STREET PEDESTRIAN PARKLAND,"(-35.262499, 149.145575)",-35.262499,149.145575
TABL426,TABLE,CURTIN,CURTIN SHOPPING CENTRE,"(-35.325257, 149.082591)",-35.325257,149.082591
TABL300,TABLE,YARRALUMLA,WESTON PARK,"(-35.290736, 149.091319)",-35.290736,149.091319
SEAT3411,SEAT,DUNLOP,GOODHART CRESCENT PEDESTRIAN PARKLAND,"(-35.192861, 149.022968)",-35.192861,149.022968
SEAT767,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343198, 149.085081)",-35.343198,149.085081
SEAT3947,SEAT,GUNGAHLIN,GUNGAHLIN PLACE CENTRAL LINEAR PARK,"(-35.186201, 149.134801)",-35.186201,149.134801
SEAT1356,SEAT,HACKETT,HOLTZE CLOSE - NEIGHBOURHOOD PARK,"(-35.251873, 149.159955)",-35.251873,149.159955
SEAT1976,SEAT,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.290834, 149.09978)",-35.290834,149.09978
SEAT3146,SEAT,WESTON,DILLON CLOSE PEDESTRIAN PARKLAND,"(-35.337602, 149.053621)",-35.337602,149.053621
SEAT3510,SEAT,GRIFFITH,BOUGAINVILLE STREET - MANUKA SHOPS,"(-35.320957, 149.13266)",-35.320957,149.13266
SEAT4649,SEAT,KINGSTON,NORGROVE NEIGHBOURHOOD PARK,"(-35.314358, 149.147406)",-35.314358,149.147406
SEAT4453,SEAT,RED HILL,RED HILL SHOPPING CENTRE,"(-35.340899, 149.13155)",-35.340899,149.13155
SEAT4351,SEAT,BELCONNEN,DIDDAMS CLOSE PEDESTRIAN PARKLAND,"(-35.232581, 149.071343)",-35.232581,149.071343
SEAT2801,SEAT,RED HILL,RED HILL SCENIC LOOKOUT,"(-35.32827, 149.116349)",-35.32827,149.116349
SEAT3476,SEAT,CITY,ALINGA STREET - BUS INTERCHANGE,"(-35.278555, 149.129887)",-35.278555,149.129887
SEAT3698,SEAT,HARRISON,TANAMI STREET NEIGHBOURHOOD PARK,"(-35.198069, 149.15678)",-35.198069,149.15678
SEAT2792,SEAT,RED HILL,ASTROLABE STREET - NEIGHBOURHOOD PARK,"(-35.339424, 149.131562)",-35.339424,149.131562
SEAT3652,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184956, 149.134976)",-35.184956,149.134976
SEAT1237,SEAT,LYNEHAM,LAMBERT PLACE - NEIGHBOURHOOD PARK,"(-35.247869, 149.121021)",-35.247869,149.121021
TABL938,TABLE,LYONS,LYONS SHOPPING CENTRE,"(-35.339398, 149.076698)",-35.339398,149.076698
TABL183,TABLE,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.292379, 149.101057)",-35.292379,149.101057
SEAT489,SEAT,GORDON,KNOKE AVENUE - ROAD VERGE,"(-35.470881, 149.088767)",-35.470881,149.088767
SEAT4326,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236514, 149.075008)",-35.236514,149.075008
SEAT4445,SEAT,CASEY,HORSE PARK DRIVE PEDESTRIAN PARKLAND,"(-35.161403, 149.100658)",-35.161403,149.100658
SEAT3486,SEAT,CITY,MORT STREET - BUS INTERCHANGE,"(-35.277915, 149.130463)",-35.277915,149.130463
SEAT2029,SEAT,BELCONNEN,CHANDLER STREET PEDESTRIAN PARKLAND,"(-35.238218, 149.069349)",-35.238218,149.069349
SEAT3043,SEAT,CITY,PETRIE PLAZA,"(-35.279328, 149.132588)",-35.279328,149.132588
SEAT586,SEAT,BANKS,BELLCHAMBERS CRESCENT - NEIGHBOURHOOD PARK,"(-35.475927, 149.095217)",-35.475927,149.095217
SEAT4334,SEAT,DICKSON,HAWDON STREET PEDESTRIAN PARKLANDS,"(-35.252233, 149.148023)",-35.252233,149.148023
SEAT3463,SEAT,CITY,EAST ROW,"(-35.279257, 149.130609)",-35.279257,149.130609
SEAT3358,SEAT,AINSLIE,CORROBOREE PARK,"(-35.267971, 149.141636)",-35.267971,149.141636
SEAT1130,SEAT,TURNER,HAIG PARK,"(-35.26849, 149.121732)",-35.26849,149.121732
SEAT1649,SEAT,CITY,VERNON CIRCLE,"(-35.281037, 149.127702)",-35.281037,149.127702
SEAT4212,SEAT,WARAMANGA,BADIMARA STREET PEDESTRIAN PARKLAND,"(-35.353551, 149.058286)",-35.353551,149.058286
SEAT4500,SEAT,AMAROO,AMAROO SHOPPING CENTRE,"(-35.165156, 149.132175)",-35.165156,149.132175
SEAT2557,SEAT,DEAKIN,BEDFORD STREET - NEIGHBOURHOOD PARK,"(-35.318177, 149.112489)",-35.318177,149.112489
SEAT4521,SEAT,CASEY,KINGSLAND PARADE PEDESTRIAN PARKLAND,"(-35.174432, 149.096848)",-35.174432,149.096848
SEAT2163,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236344, 149.074244)",-35.236344,149.074244
SEAT2132,SEAT,BELCONNEN,THURLOW PLACE PEDESTRIAN PARKLAND,"(-35.243332, 149.070648)",-35.243332,149.070648
SEAT4375,SEAT,CRACE,LANGTREE CRESENT PEDESTRIAN PARKLAND,"(-35.205004, 149.114108)",-35.205004,149.114108
SEAT4677,SEAT,FYSHWICK,JERRABOMBERRA WETLANDS NATURE RESERVE,"(-35.315107, 149.156301)",-35.315107,149.156301
SEAT186,SEAT,KAMBAH,KAMBAH LOCAL SHOPPING CENTRE,"(-35.384255, 149.072251)",-35.384255,149.072251
SEAT322,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.420371, 149.069822)",-35.420371,149.069822
SEAT2019,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238551, 149.069743)",-35.238551,149.069743
SEAT1046,SEAT,CURTIN,MORGAN PLACE - NEIGHBOURHOOD PARK,"(-35.321038, 149.08411)",-35.321038,149.08411
TABL596,TABLE,GREENWAY,LAKE TUGGERANONG DISTRICT PARK,"(-35.405061, 149.071377)",-35.405061,149.071377
SEAT2285,SEAT,GIRALANG,GIRALANG DISTRICT PLAYING FIELD,"(-35.215695, 149.096618)",-35.215695,149.096618
SEAT3864,SEAT,HOLT,BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK,"(-35.222215, 149.013458)",-35.222215,149.013458
SEAT90,SEAT,WANNIASSA,LANSELL CIRCUIT - PEDESTRIAN PARKLAND,"(-35.404725, 149.102852)",-35.404725,149.102852
SEAT1823,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.278621, 149.131161)",-35.278621,149.131161
TABL411,TABLE,BELCONNEN,JOYNTON SMITH DRIVE PEDESTRIAN PARKLAND,"(-35.22788, 149.062529)",-35.22788,149.062529
SEAT3875,SEAT,YARRALUMLA,WESTON PARK,"(-35.291612, 149.089629)",-35.291612,149.089629
SEAT3820,SEAT,NICHOLLS,IBIS STREET PEDESTRIAN PARKLAND,"(-35.190466, 149.11002)",-35.190466,149.11002
SEAT2478,SEAT,PAGE,PAGE SHOPPING CENTRE,"(-35.239636, 149.052391)",-35.239636,149.052391
SEAT2469,SEAT,PAGE,BIRRELL STREET NEIGHBOURHOOD PARK,"(-35.238119, 149.053158)",-35.238119,149.053158
SEAT4545,SEAT,BONNER,IDA WEST STREET PEDESTRIAN PARKLAND,"(-35.154449, 149.147388)",-35.154449,149.147388
SEAT4224,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.279671, 149.131455)",-35.279671,149.131455
SEAT1721,SEAT,CITY,BARRY DRIVE ROAD VERGE,"(-35.275716, 149.127282)",-35.275716,149.127282
SEAT3205,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344727, 149.085705)",-35.344727,149.085705
SEAT3444,SEAT,CITY,KNOWLES PLACE,"(-35.280731, 149.127359)",-35.280731,149.127359
SEAT1359,SEAT,HACKETT,MADIGAN STREET - NEIGHBOURHOOD PARK,"(-35.251846, 149.161324)",-35.251846,149.161324
SEAT416,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415816, 149.068632)",-35.415816,149.068632
SEAT1547,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.27677, 149.126928)",-35.27677,149.126928
TABL702,TABLE,COREE (RURAL DIST.),URIARRA,"(-35.289967, 148.875899)",-35.289967,148.875899
SEAT2476,SEAT,PAGE,PAGE SHOPPING CENTRE,"(-35.239586, 149.052442)",-35.239586,149.052442
SEAT2276,SEAT,GIRALANG,WARRING PLACE NEIGHBOURHOOD PARK,"(-35.213905, 149.097698)",-35.213905,149.097698
SEAT1018,SEAT,DUFFY,DUFFY SHOPPING CENTRE,"(-35.336485, 149.032513)",-35.336485,149.032513
SEAT3933,SEAT,HARRISON,CULTIVATION STREET PEDESTRIAN PARKLAND,"(-35.196064, 149.159771)",-35.196064,149.159771
SEAT2660,SEAT,GRIFFITH,FLINDERS WAY - MANUKA SHOPPING CENTRE,"(-35.320472, 149.133528)",-35.320472,149.133528
SEAT945,SEAT,HUGHES,WISDOM STREET - PEDESTRIAN PARKLAND,"(-35.333115, 149.093669)",-35.333115,149.093669
TABL567,TABLE,MACGREGOR,HARPER STREET PEDESTRIANPARKLAND,"(-35.213317, 149.014499)",-35.213317,149.014499
SEAT3483,SEAT,CITY,ALINGA STREET - BUS INTERCHANGE,"(-35.278339, 149.129693)",-35.278339,149.129693
SEAT1430,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.249793, 149.136629)",-35.249793,149.136629
SEAT1132,SEAT,TURNER,HAIG PARK,"(-35.268837, 149.121025)",-35.268837,149.121025
SEAT3619,SEAT,GARRAN,GARRAN SHOPPING CENTRE,"(-35.342765, 149.108464)",-35.342765,149.108464
SEAT3559,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238172, 149.071965)",-35.238172,149.071965
SEAT300,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415253, 149.070533)",-35.415253,149.070533
SEAT4120,SEAT,HARRISON,ALBATROSS CRESCENT NEIGHBOURHOOD PARK,"(-35.206835, 149.157641)",-35.206835,149.157641
TABL386,TABLE,GREENWAY,TUGGERANONG TOWN PARK,"(-35.409887, 149.065093)",-35.409887,149.065093
SEAT3855,SEAT,FORDE,FORDE LINEAR PARK,"(-35.167662, 149.144203)",-35.167662,149.144203
SEAT4238,SEAT,DICKSON,DICKSON SHOPPING CENTRE,"(-35.250263, 149.13909)",-35.250263,149.13909
SEAT3738,SEAT,CITY,MARCUS CLARKE STREET ROAD VERGE,"(-35.278256, 149.12617)",-35.278256,149.12617
SEAT3598,SEAT,GREENWAY,LAKE TUGGERANONG DISTRICT PARK - DOG PARK,"(-35.411825, 149.071875)",-35.411825,149.071875
SEAT1594,SEAT,CITY,CANBERRA HOUSE,"(-35.278675, 149.126652)",-35.278675,149.126652
SEAT3841,SEAT,FORDE,PAQUITA STREET PEDESTRIAN PARKLAND,"(-35.163093, 149.146559)",-35.163093,149.146559
SEAT4266,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.315902, 149.140147)",-35.315902,149.140147
SEAT3646,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.186278, 149.134903)",-35.186278,149.134903
SEAT980,SEAT,HOLDER,PEARSON STREET - NEIGHBOURHOOD PARK,"(-35.33693, 149.048843)",-35.33693,149.048843
SEAT4328,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236529, 149.075189)",-35.236529,149.075189
SEAT3443,SEAT,CITY,KNOWLES PLACE,"(-35.280686, 149.127282)",-35.280686,149.127282
SEAT1338,SEAT,LYNEHAM,GOODCHILD STREET - NEIGHBOURHOOD PARK,"(-35.240841, 149.119135)",-35.240841,149.119135
SEAT3141,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347187, 149.036419)",-35.347187,149.036419
SEAT2282,SEAT,GIRALANG,GIRALANG DISTRICT PLAYING FIELD,"(-35.216326, 149.096603)",-35.216326,149.096603
SEAT4129,SEAT,MACGREGOR,REFSHAUGE CRESCENT NEIGHBOURHOOD PARK,"(-35.20492, 149.002447)",-35.20492,149.002447
SEAT1549,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.276764, 149.127006)",-35.276764,149.127006
SEAT4226,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.279652, 149.131499)",-35.279652,149.131499
TABL331,TABLE,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344831, 149.086692)",-35.344831,149.086692
SEAT843,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344557, 149.086777)",-35.344557,149.086777
SEAT3636,SEAT,CITY,CHILDERS STREET PEDESTRIAN PARKLAND,"(-35.277515, 149.125812)",-35.277515,149.125812
TABL52,TABLE,LATHAM,UMBAGONG DISTRICT PARK,"(-35.211631, 149.031093)",-35.211631,149.031093
SEAT1341,SEAT,LYNEHAM,ELLENBOROUGH STREET - PEDESTRIAN PARKLAND,"(-35.24076, 149.123964)",-35.24076,149.123964
SEAT3204,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344749, 149.085677)",-35.344749,149.085677
SEAT684,SEAT,PHILLIP,ROWE PLACE - NEIGHBOURHOOD PARK,"(-35.351725, 149.097659)",-35.351725,149.097659
SEAT1719,SEAT,CITY,BARRY DRIVE ROAD VERGE,"(-35.275669, 149.127253)",-35.275669,149.127253
SEAT3040,SEAT,CITY,PETRIE PLAZA,"(-35.279341, 149.132342)",-35.279341,149.132342
SEAT2420,SEAT,KALEEN,SHANNON CIRCUIT PEDESTRIAN PARKLAND,"(-35.235034, 149.104823)",-35.235034,149.104823
SEAT4654,SEAT,KINGSTON,NORGROVE NEIGHBOURHOOD PARK,"(-35.314943, 149.147467)",-35.314943,149.147467
TABL525,TABLE,KAMBAH,ORTLOFF PLACE PEDESTRIAN PARKLAND,"(-35.392764, 149.05569)",-35.392764,149.05569
SEAT2696,SEAT,GRIFFITH,BLAXLAND CRESCENT - PEDESTRIAN PARKLAND,"(-35.325486, 149.143221)",-35.325486,149.143221
SEAT4523,SEAT,CASEY,KINGSLAND PARADE PEDESTRIAN PARKLAND,"(-35.17366, 149.096299)",-35.17366,149.096299
SEAT4638,SEAT,YARRALUMLA,LENNOX GARDENS CHINESE GARDENS,"(-35.29891, 149.121101)",-35.29891,149.121101
TABL875,TABLE,FORDE,RAY ELLIS CRESCENT TOWN PARK,"(-35.172483, 149.142054)",-35.172483,149.142054
SEAT3181,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344761, 149.084496)",-35.344761,149.084496
SEAT3297,SEAT,LATHAM,UMBAGONG PARK,"(-35.214311, 149.02576)",-35.214311,149.02576
SEAT3937,SEAT,PHILLIP,EDDISON DISTRICT PARK,"(-35.341252, 149.09056)",-35.341252,149.09056
SEAT921,SEAT,ISAACS,DUMOLO PLACE - NEIGHBOURHOOD PARK,"(-35.368332, 149.111304)",-35.368332,149.111304
TABL360,TABLE,KAMBAH,SULWOOD DRIVE - NEIGHBOURHOOD PARK,"(-35.384167, 149.07978)",-35.384167,149.07978
SEAT3258,SEAT,HOLT,KIPPAX FAIR,"(-35.222016, 149.01936)",-35.222016,149.01936
TABL186,TABLE,ACTON,BLACK MOUNTAIN PENINSULA DISTRICT PARK,"(-35.292478, 149.101118)",-35.292478,149.101118
SEAT762,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343413, 149.085154)",-35.343413,149.085154
TABL913,TABLE,BELCONNEN,TOWNSEND PLACE PEDESTRIAN PARKLAND,"(-35.233837, 149.073331)",-35.233837,149.073331
SEAT3809,SEAT,NICHOLLS,FITZSIMMON STREET NEIGHBOURHOOD PARK,"(-35.18155, 149.088522)",-35.18155,149.088522
SEAT2935,SEAT,CHARNWOOD,CHARNWOOD SHOPPING CENTRE,"(-35.204737, 149.034088)",-35.204737,149.034088
SEAT4276,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.31524, 149.140754)",-35.31524,149.140754
TABL2026,TABLE,BONNER,FERNANDO STREET PEDESTRIAN PARKLAND,"(-35.161216, 149.136403)",-35.161216,149.136403
SEAT2854,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344922, 149.085498)",-35.344922,149.085498
SEAT4684,SEAT,FYSHWICK,JERRABOMBERRA WETLANDS NATURE RESERVE,"(-35.314283, 149.162462)",-35.314283,149.162462
SEAT4138,SEAT,CRACE,THADOONA STREET PEDESTRIAN PARKLAND,"(-35.201899, 149.108334)",-35.201899,149.108334
SEAT1652,SEAT,CITY,KNOWLES PLACE,"(-35.280668, 149.127401)",-35.280668,149.127401
TABL268,TABLE,YARRALUMLA,ALEXANDRINA DRIVE - PEDESTRIAN PARKLAND,"(-35.298734, 149.11074)",-35.298734,149.11074
SEAT1198,SEAT,O'CONNOR,CLIANTHUS STREET - NEIGHBOURHOOD PARK,"(-35.252574, 149.121782)",-35.252574,149.121782
SEAT4288,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.364501, 149.094806)",-35.364501,149.094806
SEAT4696,SEAT,FORDE,FORDE LINEAR PARK,"(-35.166108, 149.14536)",-35.166108,149.14536
SEAT2991,SEAT,NICHOLLS,STEDMAN PLACE SEMI NATURAL OPEN SPACE,"(-35.186087, 149.094295)",-35.186087,149.094295
SEAT4571,SEAT,O'CONNOR,BELCONNEN WAY PEDESTRIAN PARKLAND,"(-35.260267, 149.107666)",-35.260267,149.107666
SEAT1168,SEAT,REID,DIRRAWAN GARDENS - PEDESTRIAN PARKLAND,"(-35.281806, 149.140315)",-35.281806,149.140315
SEAT1020,SEAT,DUFFY,DUFFY PLACE - ROAD VERGE,"(-35.336602, 149.03279)",-35.336602,149.03279
SEAT3148,SEAT,WESTON,DILLON CLOSE PEDESTRIAN PARKLAND,"(-35.337605, 149.053649)",-35.337605,149.053649
TABL359,TABLE,KAMBAH,KAMBAH DISTRICT PARK,"(-35.392062, 149.062334)",-35.392062,149.062334
SEAT4173,SEAT,OAKS ESTATE,RAILWAY STREET NEIGHBOURHOOD PARK,"(-35.342074, 149.22749)",-35.342074,149.22749
SEAT3324,SEAT,CHARNWOOD,BARNES PLACE NEIGHBOURHOOD PARK,"(-35.196079, 149.038669)",-35.196079,149.038669
SEAT2925,SEAT,CHARNWOOD,CHARNWOOD SHOPPING CENTRE,"(-35.204826, 149.033284)",-35.204826,149.033284
SEAT528,SEAT,CHISHOLM,CHISHOLM SHOPPING CENTRE,"(-35.413912, 149.129622)",-35.413912,149.129622
SEAT4327,SEAT,BELCONNEN,JOHN KNIGHT MEMORIAL PARK,"(-35.236407, 149.075193)",-35.236407,149.075193
SEAT4021,SEAT,AMAROO,BIZANT STREET NEIGHBOURHOOD PARK,"(-35.173799, 149.135218)",-35.173799,149.135218
SEAT274,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.415182, 149.06871)",-35.415182,149.06871
SEAT2850,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.364646, 149.094372)",-35.364646,149.094372
SEAT2315,SEAT,FRASER,MOUNT ROGERS RESERVE,"(-35.200895, 149.052622)",-35.200895,149.052622
SEAT1639,SEAT,CITY,CITY HILL,"(-35.282067, 149.128793)",-35.282067,149.128793
SEAT336,SEAT,CONDER,DIXSON CIRCUIT - PEDESTRIAN PARKLAND,"(-35.461157, 149.092783)",-35.461157,149.092783
SEAT3799,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.177653, 149.130374)",-35.177653,149.130374
TABL20,TABLE,BELCONNEN,LAKE GINNINDERRA WESTERN FORESHORES,"(-35.227249, 149.062812)",-35.227249,149.062812
TABL526,TABLE,KAMBAH,KAMBAH VILLAGE,"(-35.38012, 149.057916)",-35.38012,149.057916
TABL423,TABLE,DUFFY,DUFFY SHOPPING CENTRE,"(-35.336624, 149.032794)",-35.336624,149.032794
SEAT3562,SEAT,BELCONNEN,EMU BANK PEDESTRIAN PARKLAND - LIGHTHOUSE,"(-35.238216, 149.071799)",-35.238216,149.071799
SEAT4384,SEAT,WRIGHT,LINDSAY PRYOR STREET PEDESTRIAN PARKLAND,"(-35.326632, 149.036857)",-35.326632,149.036857
SEAT4310,SEAT,CRACE,HILLTOP RESERVE NEIGHBOURHOOD PARK,"(-35.202267, 149.112071)",-35.202267,149.112071
TABL2040,TABLE,KINGSTON,NORGROVE NEIGHBOURHOOD PARK,"(-35.315032, 149.14671)",-35.315032,149.14671
SEAT3452,SEAT,RED HILL,ROEBUCK STREET - NEIGHBOURHOOD PARK - MEMO156,"(-35.342324, 149.126413)",-35.342324,149.126413
TABL433,TABLE,PHILLIP,PHILLIP TOWN CENTRE,"(-35.352154, 149.089007)",-35.352154,149.089007
SEAT4301,SEAT,CRACE,QUAN STREET ROAD VERGE,"(-35.201992, 149.106027)",-35.201992,149.106027
SEAT3544,SEAT,BRUCE,MAYER COURT PEDESTRIAN PARKLAND,"(-35.237746, 149.094937)",-35.237746,149.094937
SEAT4232,SEAT,CITY,CIVIC COMMERCIAL CENTRE,"(-35.279697, 149.131529)",-35.279697,149.131529
SEAT4318,SEAT,FORDE,MULLIGANS FLAT ROAD PEDESTRIAN PARKLAND,"(-35.158581, 149.150881)",-35.158581,149.150881
SEAT1692,SEAT,CITY,VETERANS PARK,"(-35.276992, 149.129961)",-35.276992,149.129961
TABL136,TABLE,CAMPBELL,MOLONGLO REACH DISTRICT PARK,"(-35.304522, 149.167383)",-35.304522,149.167383
SEAT1791,SEAT,CITY,CITY WALK,"(-35.281005, 149.133001)",-35.281005,149.133001
SEAT763,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.343404, 149.085127)",-35.343404,149.085127
TABL48,TABLE,HAWKER,MURRANJI STREET NEIGHBOURHOOD PARK,"(-35.246789, 149.031473)",-35.246789,149.031473
SEAT233,SEAT,KAMBAH,KAMBAH DISTRICT PLAYING FIELD 3,"(-35.384984, 149.061059)",-35.384984,149.061059
SEAT2027,SEAT,BELCONNEN,CHANDLER STREET LANEWAY,"(-35.238544, 149.069677)",-35.238544,149.069677
SEAT4052,SEAT,CASEY,KEVIN CURTIS CRESCENT PEDESTRIAN PARKLAND,"(-35.166051, 149.095179)",-35.166051,149.095179
SEAT1281,SEAT,CITY,GLEBE PARK,"(-35.282482, 149.136158)",-35.282482,149.136158
SEAT4484,SEAT,AMAROO,AMAROO SHOPPING CENTRE,"(-35.16455, 149.132607)",-35.16455,149.132607
TABL881,TABLE,CITY,WEST ROW NEIGHBOURHOOD PARK,"(-35.279115, 149.12755)",-35.279115,149.12755
TABL308,TABLE,YARRALUMLA,WESTON PARK,"(-35.295654, 149.095094)",-35.295654,149.095094
SEAT1690,SEAT,CITY,VETERANS PARK,"(-35.277221, 149.130513)",-35.277221,149.130513
SEAT3659,SEAT,GUNGAHLIN,GUNGAHLIN CENTRAL LINEAR PARK,"(-35.184778, 149.135214)",-35.184778,149.135214
SEAT3482,SEAT,CITY,ALINGA STREET - BUS INTERCHANGE,"(-35.278367, 149.129687)",-35.278367,149.129687
SEAT3487,SEAT,CITY,MORT STREET - BUS INTERCHANGE,"(-35.277916, 149.130492)",-35.277916,149.130492
SEAT530,SEAT,CHISHOLM,CHISHOLM SHOPPING CENTRE,"(-35.413975, 149.129531)",-35.413975,149.129531
SEAT3399,SEAT,MCKELLAR,JEANNE YOUNG CIRCUIT PEDESTRIAN PARKLAND,"(-35.215823, 149.082052)",-35.215823,149.082052
SEAT337,SEAT,CONDER,DIXSON CIRCUIT - PEDESTRIAN PARKLAND,"(-35.461138, 149.092929)",-35.461138,149.092929
SEAT1126,SEAT,TURNER,HACKETT GARDENS - NEIGHBOURHOOD PARK,"(-35.270681, 149.12115)",-35.270681,149.12115
SEAT3709,SEAT,GORDON,POINT HUT DISTRICT PARK,"(-35.456024, 149.082857)",-35.456024,149.082857
SEAT1120,SEAT,WATSON,DOWLING STREET - NEIGHBOURHOOD PARK,"(-35.2418, 149.155511)",-35.2418,149.155511
SEAT1490,SEAT,CITY,GLEBE PARK,"(-35.281583, 149.135534)",-35.281583,149.135534
SEAT2741,SEAT,KINGSTON,KINGSTON SHOPPING CENTRE,"(-35.316458, 149.14195)",-35.316458,149.14195
SEAT4152,SEAT,FRANKLIN,CLARE BURTON CIRCUIT PEDESTRIAN PARKLAND,"(-35.19755, 149.146489)",-35.19755,149.146489
SEAT283,SEAT,GREENWAY,TUGGERANONG TOWN CENTRE,"(-35.414859, 149.069641)",-35.414859,149.069641
SEAT944,SEAT,HUGHES,WISDOM STREET - PEDESTRIAN PARKLAND,"(-35.333174, 149.09366)",-35.333174,149.09366
SEAT3395,SEAT,EVATT,CARLILE STREET PEDESTRIAN PARKLAND,"(-35.215885, 149.057417)",-35.215885,149.057417
SEAT3180,SEAT,PHILLIP,PHILLIP TOWN CENTRE,"(-35.344862, 149.084469)",-35.344862,149.084469
SEAT3097,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.365364, 149.094536)",-35.365364,149.094536
SEAT3419,SEAT,NARRABUNDAH,ANEMBO STREET - PEDESTRIAN PARKLAND,"(-35.329395, 149.153217)",-35.329395,149.153217
SEAT3218,SEAT,PHILLIP,HALLEN CLOSE NEIGHBOURHOOD PARK,"(-35.352147, 149.096271)",-35.352147,149.096271
SEAT1689,SEAT,CITY,VETERANS PARK,"(-35.277253, 149.130578)",-35.277253,149.130578
SEAT3106,SEAT,MAWSON,MAWSON SHOPPING CENTRE,"(-35.364855, 149.094795)",-35.364855,149.094795
SEAT4382,SEAT,WRIGHT,LINDSAY PRYOR STREET PEDESTRIAN PARKLAND,"(-35.326327, 149.042146)",-35.326327,149.042146
SEAT2995,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.17611, 149.134925)",-35.17611,149.134925
TABL480,TABLE,GUNGAHLIN,YERRABI POND PARK,"(-35.179478, 149.130552)",-35.179478,149.130552
SEAT3151,SEAT,WESTON,WESTON SHOPPING CENTRE,"(-35.341803, 149.052707)",-35.341803,149.052707
TABL609,TABLE,DUNLOP,PERCY BEGG CIRCUIT NEIGHBOURHOOD PARK,"(-35.187919, 149.017883)",-35.187919,149.017883
SEAT1019,SEAT,DUFFY,DUFFY PLACE - ROAD VERGE,"(-35.336616, 149.032744)",-35.336616,149.032744
SEAT44,SEAT,GUNGAHLIN,YERRABI DISTRICT PARK,"(-35.178927, 149.131098)",-35.178927,149.131098
SEAT3704,SEAT,HARRISON,TANAMI STREET NEIGHNOUROOD PARK,"(-35.19935, 149.160107)",-35.19935,149.160107
TABL229,TABLE,DEAKIN,DEAKIN SHOPPING CENTRE,"(-35.314625, 149.107867)",-35.314625,149.107867
SEAT2644,SEAT,GRIFFITH,LIGHT STREET - NEIGHBOURHOOD PARK,"(-35.321933, 149.136601)",-35.321933,149.136601
